clip_id,group_idx,clip_name,matched_events,matched_keywords,similarity,local_desc,mp4_path,json_path,label
tE2Jn2J8,1,IM_3,penalty,penalty:\bpenalty\b,0.634,This is the previous effort for Vendaberski and then Pierre Vendaberski. You can hear what the home fans think about. And then just calling for the penalty.,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/1/IM_3_v1.json,
tE2Jn2J8,2,IM_4,penalty,penalty:\bspot kick\b,0.853,"By the video assistant referee and the spot kick converted by Paolo Dybala. There's the challenge from Petri Cianic. Pjanic, a whisker too quick for the midfielder. Here's the contact. And absolutely nothing wrong with the contact from Paolo Dybala.",/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_4_v1.json,
tE2Jn2J8,2,IM_7,penalty,penalty:\bpenalty\b,0.608,"And just for a moment, it looked as if Madcom and Korsu had picked out the top corner. Back in by Taksidis. The one hand ball, that the Dulevita is a penalty. Lecce have the chance to respond.",/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/tE2Jn2J8/important-moments/2/IM_7_v1.json,
vVcWSKae,1,IM_5,penalty,penalty:\bpenalty\b,0.946,"He's looking for the cutback. I've seen penalties given for less than that in Serie A. I wouldn't give a penalty but I know that's the way the referees look at it. Yep, there you go. It is one of the most hotly contested talking points at the moment. When is handball deliberate?",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/1/IM_5_v1.json,
vVcWSKae,2,IM_6,penalty,penalty:\bpenalty\b,0.996,"Yep, you can go, take the penalty. 12 minutes to go. Ronaldo, no doubt. 3-0 to Juve. An 11-point lead tonight. And Ronaldo, 10 goals in his last 11 Serie A matches.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_6.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_6_v1.json,
vVcWSKae,2,IM_7,penalty,penalty:\bpenalty\b,0.939,"Hit with power. Here is the handball. It hits him on the hand, there's no question about that. His arm is to the side, but I think he's just got his arm out there for balance, and the result was a penalty. And it's the height that beats the goalkeeper Lafont. Chooses the right way, but it's too...",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_7_v1.json,
vVcWSKae,2,IM_9,penalty,penalty:\bfrom the spot\b,0.649,"Right now, Juve against Inter. It will be a battle of giants. Ben Tonkur, Chiellini, Ronaldo from the spot. It's finished. Fiorentina 0, Juventus 3. Fiorentina 0, Juventus 3.",/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vVcWSKae/important-moments/2/IM_9_v1.json,
vmBzl996,1,IM_4,penalty,penalty:\bfrom the spot\b,1.000,But normally very good from the spot. There's no mistake there. That was pretty much unstoppable from Harry Kane. Takes his tally to eight goals in eight appearances this season for club and country.,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/1/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/1/IM_4_v1.json,
vmBzl996,2,IM_16,penalty,penalty:\bpenalty\b,0.982,"Last season's beaten finalists, Olympiacos have deserved this draw, no question about it. Tottenham led 2-0 in the first half with goals from a Harry Kane penalty in Lucas Moura. Daniel Pudence got one back just before half-time, that was crucial for Olympiacos, who then equalised through a Mathieu Valbuena penalty in the second half. That ended the scoring, there were plenty of other good chances that went begging.",/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_16.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_16_v1.json,
vmBzl996,2,IM_4,penalty,penalty:\bpenalty\b,0.890,"No shooting opportunity for Guillerme, this is Valbuena. Turned away by Vertonghen, now Simicas. Olympiakos Thull staying firmly on the front foot here. This is Pudence. Steal from Bouchelakis, penalty! Really poor challenge by Vertonghen. Referee points immediately to the spot. Valbuena wins.",/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_4.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/vmBzl996/important-moments/2/IM_4_v1.json,
xpER1kZQ,1,IM_2,penalty,penalty:\bpenalty\b,0.795,"Bernard can't do much for the cutback. The ball comes in behind him, they work it wide and this is a very decent strike. Ruka then ends for the penalty spot.",/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_2.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/xpER1kZQ/important-moments/1/IM_2_v1.json,
Yo4Xirtq,1,IM_3,penalty|red_card,penalty:\bpenalty\b; red_card:\bred card\b,0.937,"There's Rudiger, or to William. Forward then by Kovacic. And not the best of balls by Mustafi is Tammy Abraham, who's in, David Luiz working hard. And the decision is penalty. Well, he took his time, Stuart Atwell, to point to the spot. And a red card for David Luiz, who returns to Stamford Bridge as an Arsenal player.",/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_3_v1.json,
0rkvoaKm,2,IM_14,red_card,red_card:\bred card\b,0.930,This is going to be a red card and it's not going to change the course of the game.,/home/eboccaletti/thesis_project/data/MOMENTS/0rkvoaKm/important-moments/2/IM_14.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/0rkvoaKm/important-moments/2/IM_14_v1.json,
0rkvoaKm,2,IM_15,red_card,red_card:\bred card\b,0.992,Savage is aghast. It does what happened at the red card. One ball away. A little bit of confusion.,/home/eboccaletti/thesis_project/data/MOMENTS/0rkvoaKm/important-moments/2/IM_15.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/0rkvoaKm/important-moments/2/IM_15_v1.json,
4IUxUAwJ,2,IM_12,red_card,red_card:\bsent off\b,0.793,"And... Kajan did okay to win that. Now then, Echervi with the challenge. And Echervi has been sent off. And he will not be breaking Javier Zanetti's record.",/home/eboccaletti/thesis_project/data/MOMENTS/4IUxUAwJ/important-moments/2/IM_12.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/4IUxUAwJ/important-moments/2/IM_12_v1.json,
GEF9XGeE,2,IM_10,red_card,red_card:\bred card\b,0.997,One final flourish maybe. Appended right on the edge of the area. And it's a red card.,/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/2/IM_10.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/GEF9XGeE/important-moments/2/IM_10_v1.json,
Q3ZH0ngC,2,IM_8,red_card,red_card:\bred card\b,0.900,"City had to dig a result out in the Premier League against Southampton at the weekend, and they'll have to do the same here in Milan tonight if they want to maintain their 100% record in the Champions League. But they're in trouble now, it's Ilyich swimming through. Oh, Bravo's brought him down! I don't think he touched them, didn't he? It's a red card, the referee thinks he did. Oh, City lost Edison to a minor injury.",/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/2/IM_8.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Q3ZH0ngC/important-moments/2/IM_8_v1.json,
WMXiUm8r,2,IM_7,red_card,red_card:\bred card\b,0.978,"Now Pjanic, beyond the edges of their seats, in Bergamo, Barrow goes over. Bernadeschi gets a red card.",/home/eboccaletti/thesis_project/data/MOMENTS/WMXiUm8r/important-moments/2/IM_7.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/WMXiUm8r/important-moments/2/IM_7_v1.json,
Yo4Xirtq,1,IM_5,red_card,red_card:\bred card\b,0.994,David Luiz tries not to foul him too much if that makes sense but it is a push and it is a foul and it is a red card.,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_5.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/1/IM_5_v1.json,
Yo4Xirtq,2,IM_3,red_card,red_card:\bsent off\b,0.943,"They keep changing the mind, they keep changing the boards, I'm looking at them now. He was due to come on just after David Luiz was sent off, here's Barkley, good save! Wonderful ball, floated in. Yeah, it was, it was a lovely run by Ross Barkley.",/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/2/IM_3.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/Yo4Xirtq/important-moments/2/IM_3_v1.json,
bevos1dM,2,IM_12,red_card,red_card:\bsent off\b,0.672,What's he given now? I think Lind's been sent off now. He has. That's his second yellow for David.,/home/eboccaletti/thesis_project/data/MOMENTS/bevos1dM/important-moments/2/IM_12.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/bevos1dM/important-moments/2/IM_12_v1.json,
rs1thcel,1,IM_9,red_card,red_card:\bred card\b,0.911,Nikoljanez wanted to see the ball into touch and managed it. Ilicic has had a swing there. And Nikoljanez. And it's a straight red card. Things have gone from bad to worse.,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_9.mp4,/home/eboccaletti/thesis_project/data/MOMENTS/rs1thcel/important-moments/1/IM_9_v1.json,
